x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y
-0.637670671,July,-16.93785919,26.25186068,-7.367887188,-0.344263656,6.580318269,($966.92),62.35589965,38.61425994,-83.06007806,0.00%,-12.40688606,chrystler,wednesday,-16.86369359,1.079834096,small,0
14.09700337,sept.,-9.322046499,-17.08568441,-1.54122564,-7.843688598,6.142720715,($386.78),-74.13939108,33.63777908,72.98797456,0.00%,-4.502414734,Honda,wed,6.162591374,-5.184212163,small,1
5.621267922,July,-25.32361702,8.704669866,9.765664681,13.40916933,10.37836835,"($1,900.90)",97.90145662,-18.41514832,-13.80087604,-0.01%,3.262883933,tesla,wednesday,21.09327062,0.177668952,small,0
43.73612828,Jun,-14.26326614,-35.67970908,5.337523154,-7.984801078,5.174913043,($963.02),-64.94984064,25.843992,40.34870615,0.00%,-3.359662745,volkswagon,wednesday,-7.698297902,3.370463187,small,0
30.4470078,May,-17.43271653,-1.240803606,6.544518557,13.88017827,-18.34966912,"$1,671.40 ",22.09473572,18.68297977,-59.89604832,0.00%,-3.738542666,Toyota,tuesday,-12.26258453,-2.72934707,small,1
-27.06474284,Jun,5.455414117,41.87561389,1.698187719,-13.47067638,-8.056873863,$92.09 ,143.9107157,-10.47369375,32.26572927,0.01%,-15.511314,volkswagon,thurday,2.364978722,-3.019521431,large,0
-1.072834524,Jun,2.301379061,-99.69809939,-6.819559043,-4.425960758,-6.695986223,($739.45),228.0932412,62.9572989,45.59660025,-0.01%,-5.858811404,volkswagon,wednesday,3.885681069,-0.717463247,small,1
33.26211453,Aug,-3.009362318,62.07959888,0.644885107,-3.033916891,33.93951251,"$1,471.21 ",25.79210944,-15.79792354,-168.0469853,-0.01%,-0.258036342,volkswagon,wed,-6.435340841,-2.372259536,medium,0
9.506727333,Aug,-22.99829844,2.993481543,4.824664662,-8.016440475,-8.39571579,$552.74 ,235.7712106,26.59207325,35.23551599,0.02%,-6.527740743,Toyota,wed,-19.0646793,-1.542814097,large,0
-4.59067997,sept.,29.19347325,-33.01275198,5.231313976,9.690346603,16.49458675,($685.82),154.3676618,24.71148886,35.07103105,0.00%,2.433217931,tesla,thur,10.28522136,-1.561126686,small,0
68.90365753,Aug,31.27041229,-41.83388914,-3.999980418,-5.732197333,-5.11700798,($793.98),-312.7331194,24.74684476,-12.47109134,-0.01%,-2.685077013,Honda,friday,4.092474184,-3.426986192,medium,0
-7.247306209,Jun,5.932657827,-47.85782596,-1.98485812,24.22839325,-15.31663282,$588.14 ,73.4890996,-6.456312112,-82.29577845,-0.01%,-3.968104618,volkswagon,wed,-16.6605982,1.805187671,small,0
3.93075157,July,-17.12472083,-28.95255541,3.723011031,9.336727851,-13.0305651,"($2,562.08)",193.1632045,-27.51999867,20.83893925,-0.02%,-4.259447563,volkswagon,thur,-10.52705916,-0.433671611,small,1
8.213785771,Aug,-6.697511468,-81.18641201,2.209254401,8.60705668,-18.49954229,($989.73),43.42160581,-24.95860631,-24.47328113,-0.02%,12.2199312,volkswagon,thur,23.73828919,-1.384598477,small,1
8.618922821,Aug,-13.01134698,10.68106471,-0.271668178,9.445139374,35.21899799,$399.77 ,-24.85339695,31.52824716,-186.6165133,0.02%,2.889474131,Toyota,wednesday,-4.99845339,3.156212169,small,0
6.246709921,Apr,-2.268724579,-39.63513057,-1.307221,8.872352969,-17.78527994,($265.73),161.1525404,59.75740853,-19.8262259,0.01%,15.08850158,Honda,thurday,-9.848190104,-0.010869627,small,0
-1.371209238,Jun,7.239758663,28.05410223,-4.647194535,-11.75132086,6.545111748,($669.84),1.52029923,51.95039076,-15.66270902,-0.01%,4.492046966,bmw,thur,17.86292028,-3.052662084,small,0
44.98848499,Jun,16.94309556,-25.34024478,-4.516245274,-6.484303059,-3.662337352,$201.15 ,37.78233552,13.99145032,-7.513307536,0.00%,-1.820217123,Honda,wednesday,18.34770904,3.618286139,small,1
-61.23437768,sept.,-16.94456807,-4.156147821,-4.550555816,0.313830534,-16.88544694,($502.39),87.36661748,-4.936293628,-25.54206444,0.00%,10.92696159,Toyota,wed,-2.982295686,-5.304432996,small,1
11.08976493,Aug,0.721877533,46.12895397,9.370132216,5.240702805,21.19458949,$932.30 ,-2.091873098,35.90363238,-102.1703363,0.01%,-1.041757399,Honda,wed,15.5590637,4.468433884,small,0
30.68744632,July,0.990415843,-21.33472815,2.901334617,8.316248759,-3.066909631,($213.81),-117.8099837,-16.70306031,-19.37388101,0.00%,9.035634167,bmw,wed,23.95149305,0.191737887,small,1
20.87667997,July,11.88928591,-24.64223753,-3.94295115,1.045219221,-3.560265911,($322.36),-37.95938463,-0.887807615,-99.93337592,-0.01%,-5.904408808,Toyota,friday,-16.64133385,-0.41969055,small,1
61.32479912,Aug,-24.69360847,-72.47501012,-9.848633732,9.587667131,28.91468364,$314.53 ,107.3969095,-33.62528795,27.04803674,-0.01%,0.79489409,bmw,wed,16.23253523,2.957504906,small,1
39.38580453,May,7.576601204,27.98249684,-1.906225408,-4.559949304,29.54692624,"($1,080.24)",-23.46272655,25.48138902,20.17335648,-0.02%,-7.863762763,Honda,wed,-16.09715567,-1.525535608,small,1
25.12462203,July,-4.830058785,-2.08685464,0.743130978,-6.035053611,-5.383122048,($606.76),-27.76340246,52.85622498,-24.50645382,0.00%,-4.493909735,bmw,wed,-38.85622306,0.502093629,small,1
15.28201768,Aug,-14.64901409,-9.058480277,1.826868231,3.997062951,27.68058121,"$1,178.54 ",-106.3823601,-3.172279162,-275.1234255,-0.02%,-9.176774304,Toyota,thurday,-20.61340123,3.176031737,small,1
21.50857539,July,-1.749796973,-6.529350545,-5.543388972,-1.740520529,-18.93761981,$442.10 ,-88.63835737,29.17842629,-162.3930929,0.01%,0.387310013,Toyota,wed,-16.52751767,-0.197441198,small,1
-27.69387529,July,-1.637638888,53.54618767,5.792381852,3.334157711,11.24425146,"$1,975.87 ",154.0268473,27.38426893,-176.8472172,0.01%,-0.109309059,Honda,wed,-13.00441032,-3.928513298,small,0
4.036071063,July,-21.23990502,-14.72266817,2.581561466,7.477936148,-0.157675933,$615.98 ,-14.54101424,-29.78053299,-167.2123507,-0.01%,5.769913058,Toyota,thur,11.57415586,2.569065767,small,0
14.73943474,sept.,-7.560796589,-4.592487403,1.696546325,-6.115841632,-3.601079665,"$1,018.37 ",164.1030708,30.99069753,-45.81377228,0.00%,-14.28336479,volkswagon,thurday,2.377177433,1.870918221,small,0
8.062478444,July,-27.08908457,-28.76764062,1.695493473,-6.714969783,4.317112701,$789.43 ,-214.5138504,-1.513415944,-172.8892601,0.00%,-1.76602473,Honda,wed,-7.905553082,-4.279282201,small,1
6.664423307,July,4.630896563,-9.705803592,-3.350771687,-5.247899819,12.77464878,"$1,675.27 ",-204.9556186,22.57059894,-150.5633721,0.00%,-0.698694536,Honda,wednesday,-13.09343258,2.74524906,small,1
-6.637690141,May,-2.095845013,-37.20440343,0.99538947,0.669682495,32.83569001,"($3,373.13)",-16.54185439,4.442961139,25.52387448,-0.01%,-3.019864546,Toyota,wed,-11.06528035,-2.619003226,large,1
-43.53796637,July,-6.307130354,32.57961767,4.072369172,-2.03444032,8.892915277,"($1,145.90)",108.0895891,17.19697227,-27.59567987,0.00%,-0.724070659,Toyota,thurday,1.259749604,1.153179217,small,1
29.11054311,Aug,24.93178605,23.96063997,-7.39354544,-14.08907764,-21.62868877,$374.16 ,-16.97968679,39.30469384,26.01398311,-0.01%,8.369049047,Toyota,wed,-4.09111851,-3.544554663,small,1
-22.76877119,Jun,16.10508384,-64.31442103,-5.218131658,-21.69370706,29.25841499,$918.37 ,24.48809579,-4.877348699,-50.9525937,0.00%,0.092370641,Honda,wed,21.44201449,1.577017992,small,1
62.06053251,Aug,-22.80097385,-28.53346762,-1.526794,-4.840609487,-13.38818686,"($1,217.97)",160.5856539,35.08836948,-104.4442835,-0.01%,-7.90084423,volkswagon,wed,4.985719422,7.030291779,small,1
-7.50544328,May,10.88436512,-7.275001092,8.089053073,9.638684449,9.637817085,"($1,200.43)",-17.86986298,-4.295145833,62.19051584,-0.01%,-0.046640784,Honda,thurday,12.27567967,-0.869936338,small,1
16.88336931,July,-8.608591038,51.02510954,5.356507847,-6.567405427,26.3080572,"($1,218.22)",47.84971465,13.10787967,-28.9162428,-0.01%,-5.501156227,bmw,thur,18.63297974,-0.476761256,small,1
-33.4388555,Apr,14.25261701,-14.08219486,0.471263505,-11.5825816,27.8789906,"($1,214.12)",349.0741749,46.26856059,-101.2786362,0.00%,2.82113573,tesla,wed,11.75169769,3.073500534,small,0
14.74892921,May,1.100409886,-0.051823328,0.66664999,-4.635351961,33.9733947,($273.43),-25.85088705,-7.279692014,-143.3686118,0.00%,13.53517127,Honda,wed,10.63873454,3.603545433,small,1
11.10411093,Jun,18.62564564,-9.027512052,-4.481934132,4.660873818,23.88680187,$139.16 ,-55.6475268,-43.12966559,120.5623208,0.00%,-6.297298784,volkswagon,wed,4.979202108,-7.544057442,small,1
25.73176243,Aug,-5.545550196,5.380506303,5.588233628,-7.142272771,-29.13227123,$112.76 ,27.32603841,-0.872430333,72.5738843,0.00%,-2.331218027,volkswagon,thurday,4.382067873,-0.776683833,small,0
-29.0649634,Aug,2.980765821,40.4261223,-3.79314275,3.253709632,15.84570932,"($1,115.13)",184.4933638,-30.16004202,78.76942629,0.01%,0.685383292,Toyota,wed,-5.432588245,-2.227307321,small,0
7.30703943,Jun,-15.60125719,63.51216675,3.569326839,-5.033679754,2.166221952,$213.73 ,12.93542793,15.45350385,-65.0607828,0.00%,-3.03613205,Toyota,thurday,-2.511210504,3.644112004,small,1
18.43403028,July,-15.05398158,-44.21986768,2.801666731,13.28952514,-21.4667221,($252.86),-2.326619822,-50.79992022,19.13619726,0.00%,0.204897097,Toyota,thur,10.83525823,-1.254292072,small,1
-21.85141562,Mar,27.91849275,29.87029334,-1.155024794,-2.009704636,9.110708588,"($1,145.11)",-70.8833889,27.68218426,28.96252614,0.00%,4.30568345,Honda,thur,2.295113576,-0.425661553,small,0
36.91472023,sept.,4.803231091,-38.91014754,-0.411774756,-16.73339716,-1.818180233,($854.34),-209.9281229,-34.5100169,47.76957236,0.00%,-0.326185233,volkswagon,wed,6.851404687,-4.557693644,small,1
-21.17971524,sept.,22.18492492,37.24859994,-2.149100352,-5.462041425,7.33035885,$747.24 ,11.88703238,62.45136367,-27.61077648,0.02%,9.232976467,Honda,thurday,6.66440586,0.195802419,small,0
22.91868949,July,-30.22850425,-27.93253612,-1.349451367,14.74457217,-31.41818741,$850.05 ,48.57357061,-36.94369053,-83.16977863,0.00%,4.59299918,volkswagon,friday,4.836175756,-0.288816141,small,0
-38.12957373,July,32.65926141,-15.45572086,3.309202932,4.536792525,2.880678736,"$2,607.33 ",-138.1331815,-23.3915662,-37.45765531,0.00%,-4.052044363,volkswagon,thurday,20.28256144,-1.596160609,small,0
-16.42084542,Jun,13.58455019,-5.688187739,0.654037091,9.349501391,3.942816271,($222.79),101.8830765,-88.42128331,-36.74007056,0.01%,-2.789248771,tesla,thurday,4.985279302,2.949410831,small,0
34.98734876,July,-11.0454217,25.81493813,-2.530489127,-12.04589887,38.8911166,"($1,476.00)",-15.90573104,-13.84121487,21.60437445,0.00%,-7.124229046,volkswagon,thurday,-4.872789899,-1.38501377,small,1
40.63951909,Aug,-23.50657228,-32.06344576,-2.76116592,-9.917949949,36.83356284,$246.72 ,-48.97569836,18.14310562,7.256907732,0.00%,-2.735581527,Toyota,wed,-14.74056378,-3.881376281,small,1
-14.35950791,Aug,23.22781009,-6.588267121,1.447931496,5.961068711,9.157578328,$880.32 ,7.497220207,-25.93187614,-27.31821499,0.00%,3.600654778,Honda,thurday,18.54796391,2.276944774,small,0
-22.45682868,Jun,5.23262908,3.22709081,3.57327071,12.32479588,-18.77881416,$908.09 ,-71.19814293,-97.71488511,-196.6223263,-0.01%,-8.179073113,volkswagon,thurday,11.92631367,2.432497729,small,0
52.4906343,July,-27.63259233,26.4583028,2.728665695,-2.181030846,-12.06397423,$457.24 ,2.835764238,20.4241982,-108.136144,0.00%,11.55070281,Toyota,wednesday,-24.2625524,-1.703795291,small,0
22.63339063,Mar,0.756044479,33.57611893,-0.85577848,-3.6738723,27.32190025,($394.73),-55.87128709,-21.21604897,-16.87242216,0.03%,-3.567951329,volkswagon,thurday,16.05448158,-1.811904457,small,0
-30.2414777,sept.,4.304276638,21.91654483,4.887043461,8.729349808,13.80680011,($440.26),-28.29939862,0.056064414,134.9738603,-0.02%,1.778764119,bmw,wed,-11.51285505,-2.540678777,small,0
55.31497753,Aug,6.903784909,70.72038016,-3.549139129,-0.921518261,-13.61355781,"$2,163.06 ",-172.3333008,45.75013145,-62.33214,0.01%,-5.672320156,bmw,thur,-8.444645088,0.165849811,small,0
1.138302794,May,-10.61159313,30.27591849,3.489903775,2.573689822,-2.843823793,"($1,336.05)",-159.0242057,-69.67475217,167.0299208,-0.02%,5.793593531,bmw,friday,-7.021170181,-0.680654336,small,0
33.00330997,sept.,-6.788289776,-22.39822933,0.524675713,3.23488653,8.987318601,($914.59),-11.23252632,32.38674511,117.7021307,0.00%,5.427173852,Honda,wed,-2.296845057,-1.136317019,small,0
16.0275365,Jun,-2.944694667,16.5207428,-4.897921026,-13.81470541,23.44101998,($371.51),-152.828133,-37.21568589,-17.09672973,0.00%,-7.139231595,bmw,thurday,-27.59828749,3.758434285,small,1
-38.76504709,July,-3.157757808,38.35814994,9.414683225,-11.21832134,-5.814643998,"$1,146.70 ",127.6559941,13.14886948,-97.52753763,0.00%,-6.97571039,volkswagon,thurday,-28.62132756,3.429940374,small,0
-27.87569366,May,7.431894289,23.41199063,-5.754043708,8.272183267,-0.284573753,"$1,285.98 ",-43.38413012,50.77807592,-108.1354195,0.00%,4.037670634,Toyota,thurday,9.202005841,3.997533604,small,1
5.158063117,Jun,0.064286649,-2.666311666,-5.08751403,5.994271811,-26.49199953,$110.01 ,-107.8806301,11.51378406,95.19269844,-0.01%,7.872256472,volkswagon,thurday,16.81023184,-7.220432396,small,1
2.255808566,July,-6.565652622,-47.0123969,1.472029668,10.36468779,-12.03993388,"($1,929.51)",41.41440885,-3.57017166,46.59887372,0.01%,-3.65881798,Toyota,thur,-29.05789504,-2.229279123,small,1
-4.846878701,Aug,-5.118858011,-108.4248,-7.754286466,11.61907546,4.023209471,"$1,083.01 ",227.1656493,48.673827,-98.25393502,0.00%,-9.723029528,volkswagon,wed,7.559909854,7.01709896,small,1
44.07239158,Aug,-40.16619567,-15.09775274,-0.384370553,8.200378516,2.524297692,$909.06 ,-82.57549406,-89.5015994,82.74249093,0.01%,7.64795316,chrystler,thurday,2.433556827,-2.641984583,small,0
-17.79360387,Jun,-12.24635981,6.819406479,-2.321876669,4.144262515,34.05312144,$616.79 ,297.5446583,-19.34358792,-139.0198739,-0.01%,3.517157434,volkswagon,wed,17.05269288,-1.742394391,small,0
-9.108109887,Jun,15.44220442,20.5802384,0.574040471,1.827777097,-17.24968628,($72.18),60.89754834,60.86455845,63.62168391,0.00%,3.096561974,bmw,wed,-16.83435032,4.883151778,small,1
20.71710368,sept.,-11.84468713,11.49828091,2.959462218,-1.536646713,-32.61532874,$647.16 ,113.6956516,-31.59900243,78.69553632,0.00%,6.438945275,bmw,thurday,18.68018246,-2.485683648,small,0
-23.32983584,Apr,19.62279364,20.1373709,-2.527940612,-9.026284408,-8.008718431,"$1,195.13 ",29.82173458,-20.9666948,-84.18985781,0.01%,3.11973041,bmw,thur,15.53111585,-2.001755337,small,0
2.781939901,July,11.86168434,-31.9384166,2.306610853,-6.763033642,-17.6194154,"$2,337.04 ",2.698233522,12.30828013,-106.9814764,0.00%,-9.488080253,Toyota,wed,-13.3079221,1.083784368,small,0
9.211420493,Oct,-7.588574218,57.85907692,6.195946565,6.26508715,-3.616150078,($17.75),-164.0869316,-11.21881259,-37.02403923,0.01%,3.962645362,bmw,thurday,-15.4294698,-2.757333595,small,0
-7.658384965,Aug,10.54747063,10.6852131,0.502174621,-0.751422036,-10.2770999,$200.84 ,-86.40807347,-43.59789428,-25.97230091,0.00%,6.064644181,bmw,wednesday,3.659617445,-0.263028895,small,0
-22.78910038,Jun,4.00510211,-59.6920113,-1.429549295,17.12479205,-9.561066009,"$1,022.61 ",67.87443894,25.0550156,43.52775962,-0.01%,-1.517131459,Toyota,thurday,13.25933088,-1.483016618,small,0
13.80040111,sept.,-16.03893008,-68.57473758,-4.050836607,3.749087116,-5.207468678,($72.56),-153.6028298,-13.64057389,-15.95654233,-0.01%,4.976124325,Toyota,wednesday,14.16065444,-1.547416912,small,0
6.303212097,July,-9.489725583,24.37892365,-2.006816813,0.724546601,20.26684545,$760.16 ,43.97178337,-9.540138152,-139.0285895,0.00%,0.879941762,bmw,wed,3.149823683,1.544919823,medium,1
3.061208472,July,-4.065776445,36.69213249,1.500374337,14.80738656,21.42784269,"($1,809.14)",-43.16323488,-8.712986875,87.21495781,-0.01%,-4.442064292,volkswagon,wed,-8.266456596,-2.940874306,small,0
-16.63781658,July,-7.783660806,11.77368654,-4.488980975,-3.432035223,-7.83141022,($615.38),-64.09679437,24.68960863,-59.71918529,0.00%,-6.899786926,volkswagon,thurday,-13.32903305,0.476395281,small,0
-6.904823736,Jun,-3.443057849,-124.0656483,-1.661424662,27.01242663,-5.243219141,$261.71 ,20.57877272,-61.63988724,-31.16314021,-0.02%,-11.76240098,volkswagon,wednesday,45.50297204,-3.345382788,small,0
-39.40838579,Aug,-14.91686313,-33.43707619,1.168997699,17.1705672,-5.031387113,"($2,242.45)",202.9539881,-20.94397833,-26.31149141,0.00%,10.57536551,chrystler,friday,1.518531928,-0.211789395,small,1
-43.37098852,July,14.66216646,-18.72645339,2.035566174,5.491290118,-0.922813559,"$1,538.38 ",-4.825591866,12.29621273,-112.1157206,-0.02%,1.828448224,volkswagon,wed,12.97066683,1.609501446,small,1
38.02245029,Aug,-29.81913058,-4.075042368,-3.709017828,4.190108843,-21.18977585,($324.83),175.0771052,15.51344442,140.8489545,0.01%,3.4577098,Toyota,thurday,0.921637895,-1.178169544,small,0
32.93963321,Aug,-6.748024678,10.28600189,2.972272402,15.40017015,33.30833689,"$1,178.37 ",-110.7538749,49.85770227,-165.0924976,0.00%,14.43594282,Toyota,thur,-13.0527652,1.447883221,small,0
-26.20108865,July,1.708370581,43.83239409,-1.320053057,-8.395912519,9.887048773,$62.72 ,-143.9367661,-31.59947838,-36.59744701,-0.02%,6.524090068,nissan,wed,-0.077613869,-0.100146206,small,0
22.78292097,Apr,-28.55976327,-97.14879699,1.136951673,-6.010661913,-2.447262429,($256.49),-22.71023703,-43.98661968,-144.5018324,0.00%,6.834259659,Toyota,wed,25.47697479,-1.190128537,small,1
-10.64866548,July,10.59913898,-50.45720458,0.812613097,-7.23386955,41.74968172,$580.76 ,-40.98280663,45.05774984,-105.3663063,0.00%,1.465023274,volkswagon,wed,-9.913840936,-1.327175453,small,0
22.77278482,sept.,1.072578131,-4.715780032,-1.587383243,8.281453159,21.64488185,$566.21 ,-127.0676187,28.76638808,-67.76980012,-0.01%,-1.464959775,Honda,wed,4.322083877,0.567619019,small,1
-34.43890154,May,-4.196753969,10.67531371,7.476452163,-16.67712918,8.038978758,($429.96),166.5849485,22.14988348,-33.46372586,-0.01%,-1.655614959,volkswagon,wednesday,-8.70427944,-1.415713907,small,0
33.67666977,Jun,-0.894620847,33.34986993,-4.60151859,-4.667932727,57.67587771,($590.72),90.40183884,21.65290918,46.81075265,0.00%,11.63154149,Toyota,friday,1.412943653,-1.347693635,small,1
33.0706001,Aug,-24.79337104,24.85065541,-5.567315292,0.965487993,35.63467571,$145.84 ,-22.12778926,-3.491186304,-79.470816,0.01%,6.990723632,volkswagon,wed,-10.37456085,-0.290013439,small,1
49.47948208,Aug,1.693014863,-54.4282675,-1.346440404,-2.259586498,-17.31555387,($982.70),-239.5309895,45.86954853,3.453092831,0.00%,-2.442263516,Toyota,thur,11.80144135,-1.362271921,small,0
-11.92389957,Jun,-3.270122336,-8.855625703,-6.145804915,-10.64272876,-15.8458252,$158.83 ,247.8152176,-19.18573375,57.87211249,0.00%,1.401462241,volkswagon,thurday,-5.212240107,1.735221457,large,1
58.66711764,July,-24.65822819,-4.310355248,-0.75121501,-11.58016262,4.782366626,"$1,110.70 ",-218.7585846,47.33409416,-71.73568736,0.00%,-2.306176725,Toyota,wed,-30.92864949,-1.617429928,small,0
39.70852256,July,-11.25791704,-51.17567191,-5.099192889,-12.38192159,-18.45686664,($315.19),-201.8303869,6.195922203,82.47104292,-0.01%,-2.929149173,Toyota,thurday,16.91618099,-0.648588446,medium,0
26.64406074,Jun,-22.58041163,-25.3609922,-5.095304806,-2.901634052,2.99403035,"($3,125.20)",-138.6736643,-36.592561,41.36805053,-0.01%,-1.845271223,Toyota,wed,7.099762067,-0.965467415,small,1
14.55335837,Jun,-0.712117428,35.86668943,-5.955161328,8.850875346,-13.36476754,($141.17),100.3550722,22.48918542,32.0901845,-0.02%,0.84100073,Toyota,wed,-8.916091805,0.484964631,small,1
25.84828303,Jun,-2.928280739,-23.69903927,-0.213439512,-1.091481975,10.06145125,($25.86),-111.9697222,63.01840328,-11.63474677,0.03%,3.083830434,Toyota,thurday,-21.92531378,-4.626206061,small,0
6.338220749,Aug,-21.33678502,-25.44217804,-2.227619783,-9.513838146,-0.330853964,$295.92 ,70.20516255,1.006417898,97.08102869,0.00%,-9.469829861,chrystler,thur,5.372122224,-1.009903962,small,1
30.18066743,sept.,-9.795997584,4.659920786,-3.441222355,10.69260845,-7.769180693,"$1,078.04 ",51.77234884,59.84324168,-80.57539039,0.01%,7.258302827,bmw,friday,-3.462284193,2.647589974,small,0
54.54397938,Aug,-9.149507647,-45.38865895,-0.115883563,-4.564478708,-2.605075479,$808.63 ,-39.07251902,40.62820165,44.03391901,-0.01%,2.829115062,Toyota,wed,12.6320502,-3.166541999,small,1
15.91256978,Apr,1.478414515,21.71262378,-4.796604414,-0.700453881,-21.23470481,"($1,083.44)",-66.45127584,-7.716263069,120.8103888,-0.01%,-1.749170701,volkswagon,thurday,-22.64281955,0.421088828,small,1
-20.3799969,sept.,18.0092374,-68.44212827,9.209246012,-12.52881883,-13.50429572,"$1,393.29 ",-291.8725903,-11.90495167,23.92627184,0.00%,-15.65790292,Toyota,wednesday,33.13619639,-3.481889057,small,1
32.488458,July,-2.221194864,35.30398249,-3.915945048,-2.211693235,-8.96253316,$203.81 ,-210.9051285,10.29293532,144.1233544,0.01%,3.52478439,Toyota,wed,-20.87134587,-0.853375571,small,1
14.99381906,Aug,-9.569507621,22.04785124,-2.245448353,5.671624037,-4.431530422,$503.76 ,16.70562013,26.97057083,-42.18857323,0.01%,-0.602043036,chrystler,thurday,-20.6069854,-1.365572148,small,0
-0.992861061,Aug,-7.39657799,47.05016894,4.590969897,-0.251622375,28.08405272,"($1,607.62)",53.28165152,37.11274455,-58.07368915,0.02%,2.671808328,tesla,wed,3.595800235,-0.974354605,small,0
20.0457641,May,,-5.541902253,-5.068502945,8.119219919,-22.91333118,$441.46 ,-63.47870447,-51.21847516,-73.91413239,-0.01%,-5.820637439,volkswagon,wed,15.16672457,2.529945608,small,1
-45.8284454,Aug,40.80429355,26.98495693,2.115357825,0.971134408,-0.912890858,"$1,481.99 ",-292.9788225,43.3590761,-76.72967868,0.01%,-6.65474623,bmw,thurday,-3.959635794,-3.439289427,small,1
22.81876454,Jun,-19.51026388,-3.246192944,5.4427587,15.28946074,5.951058283,($243.96),101.5289249,-1.476304229,-57.29708089,-0.01%,5.726754353,volkswagon,wed,-10.13553635,1.485406344,small,0
25.01159258,Jun,-17.67906405,34.62483101,-0.880694425,0.897604206,13.23568371,"($1,470.08)",-87.89363471,-3.089409717,32.04681242,-0.01%,5.630631615,Toyota,wed,14.29739755,1.939259694,small,1
3.008428647,Aug,-20.54983285,-57.58331026,6.832370432,1.121868327,-8.742839211,$567.74 ,-43.80424591,-39.73521378,39.82624664,0.00%,3.171734871,Honda,wed,14.32036113,-5.869964908,small,0
15.49504975,Jun,-18.23829411,-38.75909817,4.162905651,13.61569253,-14.52505164,$566.47 ,89.78015338,-11.4943403,-75.30949619,0.01%,14.83184756,volkswagon,thurday,9.989580863,0.690204331,small,0
56.38870616,Aug,5.108783576,-14.61339607,4.924394857,-20.85849495,-11.40184581,($381.68),-162.666622,72.07598365,144.0500959,0.00%,6.314361458,bmw,thur,-26.52397972,-3.611865831,small,0
-23.21817594,Jun,3.310598466,-9.886572357,-5.273172062,18.88900064,11.67324432,($961.58),-138.1398404,77.50993695,-45.09981911,0.01%,0.906116044,volkswagon,wed,-1.514109773,-3.639726944,small,0
-6.983694168,July,25.75780592,-42.92553172,0.315844178,5.642561683,13.92885306,"$1,345.61 ",35.14274994,69.01676237,-53.85985776,0.02%,0.835809249,volkswagon,wed,-3.426753398,-1.997259581,small,1
-34.59570586,Aug,-22.88042571,-49.5966084,3.647419586,-1.265085636,10.37160661,"($1,252.72)",-10.91823957,-10.12290453,-130.7542209,0.02%,-12.25268032,Toyota,wed,-3.345271004,0.678084946,medium,0
-15.77948492,July,-9.365646442,-24.25010268,-1.298043026,-13.48115784,22.33075672,$968.13 ,-8.553381743,31.10831741,-67.5685788,0.00%,-2.514849462,bmw,wednesday,-12.36004215,0.562753946,small,1
-0.584860053,Aug,-2.133932199,-2.973132598,-3.788486315,6.288749111,-13.35558104,"$1,822.21 ",-75.31310423,-29.12067056,-54.04586151,0.00%,7.065711544,Honda,wednesday,5.318540415,-2.750942711,small,0
-2.051007455,Aug,-7.936311568,0.462824355,-2.092323241,3.918544983,10.82349012,"($1,107.44)",90.12420384,-61.06224117,12.82736599,0.00%,1.263505156,Toyota,wed,-9.046294238,4.828480883,small,1
16.24969881,sept.,-30.8905844,33.28420174,1.006295833,13.65355961,9.582127197,($653.77),49.41171083,5.460357253,-139.4738885,0.00%,-3.359789828,bmw,wed,-25.80090975,0.871584991,small,1
27.83455151,July,1.240934167,-8.58041188,-3.659657658,1.693333485,-2.011672575,($952.80),-96.22860757,47.87779117,28.81227617,0.01%,-10.30093178,Honda,thurday,-14.66819984,-3.043892396,large,0
-1.314148493,Oct,-5.561370391,29.89805666,-2.875178756,-3.1709509,-21.40460861,($298.56),-26.11526941,-20.68926174,-1.060248245,0.00%,10.33998874,Honda,wed,5.426005336,1.453123717,small,0
-24.61843081,July,-19.57913473,-12.4983572,0.199953848,-0.840016082,-0.657740628,"($1,951.06)",239.1638997,4.034402852,110.4814592,-0.01%,2.969137843,volkswagon,wed,-6.084918557,4.555604464,small,1
-30.56446401,July,4.373112881,8.156186187,6.386520052,4.08367067,-23.85418193,"($1,229.62)",56.1055146,-28.2881581,32.67617082,-0.01%,12.50988366,volkswagon,wed,-9.380387612,-4.345446735,small,1
-3.570025384,sept.,-11.39573308,-32.06079932,5.777236001,5.662962669,3.889388367,$274.95 ,-61.83606404,8.759467603,57.56668845,0.01%,16.07253499,volkswagon,wed,12.23564512,-3.157354146,small,1
-2.393328074,July,-9.193528652,-21.6712075,-8.638881451,-1.283412443,40.84621067,($208.77),-63.23023945,27.3999612,-11.94224467,0.01%,-1.915035778,Honda,thurday,-26.34594079,0.826882203,small,1
41.87609199,Aug,-39.86410897,-25.66357098,9.733797658,16.07957512,-21.95532777,($367.96),146.7408608,-8.945368785,-54.38931406,-0.01%,-3.424355735,bmw,thurday,8.290185868,-3.874948263,small,1
18.70009617,sept.,-23.30871085,16.61387294,-1.705861755,-7.226568018,19.93175786,$27.16 ,-39.83034939,-39.93330133,-126.8125118,-0.01%,9.195859068,Honda,thurday,19.3805981,1.520531966,small,0
